from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id,from_trip_id,to_trip_id
REG_513509,REG_195600,2,14,0,0,0,0
REG_605270,REG_590986,2,37,0,0,0,0
REG_590986,REG_605270,2,37,0,0,0,0
REG_405771,REG_147660,2,3,0,0,0,0
REG_147660,REG_405771,2,3,0,0,0,0
REG_575978,REG_486876,2,1,0,0,0,0
REG_486876,REG_575978,2,1,0,0,0,0
REG_29484,REG_16077,2,42,0,0,0,0
REG_16077,REG_29484,2,42,0,0,0,0
REG_56007,REG_510285,2,0,0,0,0,0
REG_510285,REG_56007,2,0,0,0,0,0
REG_195547,REG_71018,2,10,0,0,0,0
REG_71018,REG_195547,2,10,0,0,0,0
REG_72069,REG_53217,2,528,0,0,0,0
REG_53217,REG_72069,2,528,0,0,0,0
REG_381265,REG_151091,2,61,0,0,0,0
REG_151091,REG_381265,2,61,0,0,0,0
REG_107276,REG_103059,2,17,0,0,0,0
REG_103059,REG_107276,2,17,0,0,0,0
REG_447776,REG_111494,2,2,0,0,0,0
REG_111494,REG_447776,2,2,0,0,0,0
REG_527895,REG_541460,2,0,0,0,0,0
REG_541460,REG_527895,2,0,0,0,0,0
REG_12467,REG_311563,2,153,0,0,0,0
REG_311563,REG_12467,2,153,0,0,0,0
REG_386738,REG_403499,2,82,0,0,0,0
REG_403499,REG_386738,2,82,0,0,0,0
REG_493690,REG_248017,2,1,0,0,0,0
REG_248017,REG_493690,2,1,0,0,0,0
REG_169319,REG_468130,2,0,0,0,0,0
REG_468130,REG_169319,2,0,0,0,0,0
REG_15848,REG_211181,2,0,0,0,0,0
REG_211181,REG_15848,2,0,0,0,0,0
REG_313493,REG_84220,2,0,0,0,0,0
REG_84220,REG_313493,2,0,0,0,0,0
REG_170345,REG_418303,2,90,0,0,0,0
REG_418303,REG_170345,2,90,0,0,0,0
REG_143403,REG_88368,2,69,0,0,0,0
REG_88368,REG_143403,2,69,0,0,0,0
REG_445764,REG_57274,2,0,0,0,0,0
REG_57274,REG_445764,2,0,0,0,0,0
REG_440764,REG_671323,2,0,0,0,0,0
REG_671323,REG_440764,2,0,0,0,0,0
REG_652012,REG_28689,2,0,0,0,0,0
REG_28689,REG_652012,2,0,0,0,0,0
REG_446078,REG_233052,2,5,0,0,0,0
REG_233052,REG_446078,2,5,0,0,0,0
REG_305897,REG_554119,2,43,0,0,0,0
REG_554119,REG_305897,2,43,0,0,0,0
REG_672166,REG_577546,2,7,0,0,0,0
REG_577546,REG_672166,2,7,0,0,0,0
REG_672166,REG_423693,2,795,0,0,0,0
REG_423693,REG_672166,2,795,0,0,0,0
REG_672166,REG_562143,2,800,0,0,0,0
REG_562143,REG_672166,2,800,0,0,0,0
REG_577546,REG_423693,2,801,0,0,0,0
REG_423693,REG_577546,2,801,0,0,0,0
REG_577546,REG_562143,2,806,0,0,0,0
REG_562143,REG_577546,2,806,0,0,0,0
REG_423693,REG_562143,2,7,0,0,0,0
REG_562143,REG_423693,2,7,0,0,0,0
REG_605334,REG_391408,2,0,0,0,0,0
REG_391408,REG_605334,2,0,0,0,0,0
REG_634906,REG_356023,2,15,0,0,0,0
REG_356023,REG_634906,2,15,0,0,0,0
REG_29953,REG_580532,2,0,0,0,0,0
REG_580532,REG_29953,2,0,0,0,0,0
REG_319510,REG_324740,2,0,0,0,0,0
REG_324740,REG_319510,2,0,0,0,0,0
REG_612913,REG_430676,2,1,0,0,0,0
REG_430676,REG_612913,2,1,0,0,0,0
REG_659877,REG_663218,2,4,0,0,0,0
REG_663218,REG_659877,2,4,0,0,0,0
REG_111695,REG_562025,2,101,0,0,0,0
REG_562025,REG_111695,2,101,0,0,0,0
REG_124632,REG_677877,2,35,0,0,0,0
REG_677877,REG_124632,2,35,0,0,0,0
REG_60094,REG_227940,2,73,0,0,0,0
REG_227940,REG_60094,2,73,0,0,0,0
REG_292561,REG_657345,2,8,0,0,0,0
REG_657345,REG_292561,2,8,0,0,0,0
REG_327736,REG_392593,2,22,0,0,0,0
REG_392593,REG_327736,2,22,0,0,0,0
REG_672194,REG_95169,2,89,0,0,0,0
REG_95169,REG_672194,2,89,0,0,0,0
REG_491540,REG_292769,2,1,0,0,0,0
REG_292769,REG_491540,2,1,0,0,0,0
REG_191175,REG_290822,2,89,0,0,0,0
REG_290822,REG_191175,2,89,0,0,0,0
REG_191175,REG_411034,2,75,0,0,0,0
REG_411034,REG_191175,2,75,0,0,0,0
REG_191175,REG_531774,2,78,0,0,0,0
REG_531774,REG_191175,2,78,0,0,0,0
REG_290822,REG_411034,2,28,0,0,0,0
REG_411034,REG_290822,2,28,0,0,0,0
REG_290822,REG_531774,2,14,0,0,0,0
REG_531774,REG_290822,2,14,0,0,0,0
REG_411034,REG_531774,2,16,0,0,0,0
REG_531774,REG_411034,2,16,0,0,0,0
REG_635044,REG_213244,2,1,0,0,0,0
REG_213244,REG_635044,2,1,0,0,0,0
REG_89190,REG_335012,2,10,0,0,0,0
REG_335012,REG_89190,2,10,0,0,0,0
REG_89190,REG_547031,2,720,0,0,0,0
REG_547031,REG_89190,2,720,0,0,0,0
REG_89190,REG_326880,2,730,0,0,0,0
REG_326880,REG_89190,2,730,0,0,0,0
REG_335012,REG_547031,2,713,0,0,0,0
REG_547031,REG_335012,2,713,0,0,0,0
REG_335012,REG_326880,2,724,0,0,0,0
REG_326880,REG_335012,2,724,0,0,0,0
REG_547031,REG_326880,2,11,0,0,0,0
REG_326880,REG_547031,2,11,0,0,0,0
REG_384391,REG_103117,2,5,0,0,0,0
REG_103117,REG_384391,2,5,0,0,0,0
REG_384391,REG_570101,2,784,0,0,0,0
REG_570101,REG_384391,2,784,0,0,0,0
REG_384391,REG_231055,2,780,0,0,0,0
REG_231055,REG_384391,2,780,0,0,0,0
REG_103117,REG_570101,2,783,0,0,0,0
REG_570101,REG_103117,2,783,0,0,0,0
REG_103117,REG_231055,2,780,0,0,0,0
REG_231055,REG_103117,2,780,0,0,0,0
REG_570101,REG_231055,2,32,0,0,0,0
REG_231055,REG_570101,2,32,0,0,0,0
REG_413588,REG_294384,2,1,0,0,0,0
REG_294384,REG_413588,2,1,0,0,0,0
REG_406198,REG_234393,2,0,0,0,0,0
REG_234393,REG_406198,2,0,0,0,0,0
REG_638365,REG_404652,2,3,0,0,0,0
REG_404652,REG_638365,2,3,0,0,0,0
REG_345693,REG_673078,2,9,0,0,0,0
REG_673078,REG_345693,2,9,0,0,0,0
REG_345693,REG_15916,2,355,0,0,0,0
REG_15916,REG_345693,2,355,0,0,0,0
REG_345693,REG_629557,2,352,0,0,0,0
REG_629557,REG_345693,2,352,0,0,0,0
REG_673078,REG_15916,2,347,0,0,0,0
REG_15916,REG_673078,2,347,0,0,0,0
REG_673078,REG_629557,2,343,0,0,0,0
REG_629557,REG_673078,2,343,0,0,0,0
REG_15916,REG_629557,2,8,0,0,0,0
REG_629557,REG_15916,2,8,0,0,0,0
REG_494811,REG_496765,2,1,0,0,0,0
REG_496765,REG_494811,2,1,0,0,0,0
REG_17430,REG_667704,2,1,0,0,0,0
REG_667704,REG_17430,2,1,0,0,0,0
REG_222101,REG_525336,2,82,0,0,0,0
REG_525336,REG_222101,2,82,0,0,0,0
REG_25562,REG_341334,2,28,0,0,0,0
REG_341334,REG_25562,2,28,0,0,0,0
REG_334367,REG_225613,2,52,0,0,0,0
REG_225613,REG_334367,2,52,0,0,0,0
REG_505364,REG_5621,2,1,0,0,0,0
REG_5621,REG_505364,2,1,0,0,0,0
REG_323035,REG_589121,2,16,0,0,0,0
REG_589121,REG_323035,2,16,0,0,0,0
REG_197114,REG_481676,2,13,0,0,0,0
REG_481676,REG_197114,2,13,0,0,0,0
REG_593185,REG_565559,2,42,0,0,0,0
REG_565559,REG_593185,2,42,0,0,0,0
REG_593185,REG_533318,2,35,0,0,0,0
REG_533318,REG_593185,2,35,0,0,0,0
REG_565559,REG_533318,2,13,0,0,0,0
REG_533318,REG_565559,2,13,0,0,0,0
REG_514721,REG_528124,2,32,0,0,0,0
REG_528124,REG_514721,2,32,0,0,0,0
REG_514721,REG_245194,2,27,0,0,0,0
REG_245194,REG_514721,2,27,0,0,0,0
REG_514721,REG_60941,2,9,0,0,0,0
REG_60941,REG_514721,2,9,0,0,0,0
REG_528124,REG_245194,2,15,0,0,0,0
REG_245194,REG_528124,2,15,0,0,0,0
REG_528124,REG_60941,2,25,0,0,0,0
REG_60941,REG_528124,2,25,0,0,0,0
REG_245194,REG_60941,2,19,0,0,0,0
REG_60941,REG_245194,2,19,0,0,0,0
REG_297027,REG_543293,2,46,0,0,0,0
REG_543293,REG_297027,2,46,0,0,0,0
REG_589984,REG_518179,2,0,0,0,0,0
REG_518179,REG_589984,2,0,0,0,0,0
REG_288905,REG_381969,2,15,0,0,0,0
REG_381969,REG_288905,2,15,0,0,0,0
REG_596171,REG_540828,2,30,0,0,0,0
REG_540828,REG_596171,2,30,0,0,0,0
REG_654824,REG_430511,2,47,0,0,0,0
REG_430511,REG_654824,2,47,0,0,0,0
REG_392314,REG_198447,2,0,0,0,0,0
REG_198447,REG_392314,2,0,0,0,0,0
REG_532951,REG_455933,2,0,0,0,0,0
REG_455933,REG_532951,2,0,0,0,0,0
REG_64796,REG_449585,2,1,0,0,0,0
REG_449585,REG_64796,2,1,0,0,0,0
REG_655160,REG_17401,2,0,0,0,0,0
REG_17401,REG_655160,2,0,0,0,0,0
REG_401215,REG_569737,2,0,0,0,0,0
REG_569737,REG_401215,2,0,0,0,0,0
REG_525789,REG_590020,2,1,0,0,0,0
REG_590020,REG_525789,2,1,0,0,0,0
REG_361457,REG_171311,2,0,0,0,0,0
REG_171311,REG_361457,2,0,0,0,0,0
REG_164910,REG_591329,2,1,0,0,0,0
REG_591329,REG_164910,2,1,0,0,0,0
REG_108077,REG_179648,2,213,0,0,0,0
REG_179648,REG_108077,2,213,0,0,0,0
REG_533013,REG_615883,2,167,0,0,0,0
REG_615883,REG_533013,2,167,0,0,0,0
REG_541932,REG_364027,2,1,0,0,0,0
REG_364027,REG_541932,2,1,0,0,0,0
REG_359289,REG_38192,2,68,0,0,0,0
REG_38192,REG_359289,2,68,0,0,0,0
REG_597004,REG_84006,2,39,0,0,0,0
REG_84006,REG_597004,2,39,0,0,0,0
REG_374182,REG_349077,2,69,0,0,0,0
REG_349077,REG_374182,2,69,0,0,0,0
REG_141997,REG_120803,2,13,0,0,0,0
REG_120803,REG_141997,2,13,0,0,0,0
REG_245619,REG_471651,2,1,0,0,0,0
REG_471651,REG_245619,2,1,0,0,0,0
REG_428316,REG_538322,2,1,0,0,0,0
REG_538322,REG_428316,2,1,0,0,0,0
REG_384898,REG_208350,2,23,0,0,0,0
REG_208350,REG_384898,2,23,0,0,0,0
REG_384898,REG_668112,2,587,0,0,0,0
REG_668112,REG_384898,2,587,0,0,0,0
REG_384898,REG_24352,2,631,0,0,0,0
REG_24352,REG_384898,2,631,0,0,0,0
REG_208350,REG_668112,2,606,0,0,0,0
REG_668112,REG_208350,2,606,0,0,0,0
REG_208350,REG_24352,2,650,0,0,0,0
REG_24352,REG_208350,2,650,0,0,0,0
REG_668112,REG_24352,2,44,0,0,0,0
REG_24352,REG_668112,2,44,0,0,0,0
REG_80874,REG_637839,2,249,0,0,0,0
REG_637839,REG_80874,2,249,0,0,0,0
REG_260134,REG_549928,2,4,0,0,0,0
REG_549928,REG_260134,2,4,0,0,0,0
REG_190479,REG_134280,2,36,0,0,0,0
REG_134280,REG_190479,2,36,0,0,0,0
REG_628089,REG_96044,2,154,0,0,0,0
REG_96044,REG_628089,2,154,0,0,0,0
REG_265789,REG_523224,2,0,0,0,0,0
REG_523224,REG_265789,2,0,0,0,0,0
REG_108352,REG_564017,2,4,0,0,0,0
REG_564017,REG_108352,2,4,0,0,0,0
REG_478295,REG_186053,2,14,0,0,0,0
REG_186053,REG_478295,2,14,0,0,0,0
REG_434408,REG_410749,2,40,0,0,0,0
REG_410749,REG_434408,2,40,0,0,0,0
REG_496993,REG_531801,2,23,0,0,0,0
REG_531801,REG_496993,2,23,0,0,0,0
REG_642759,REG_137202,2,91,0,0,0,0
REG_137202,REG_642759,2,91,0,0,0,0
REG_298140,REG_618005,2,0,0,0,0,0
REG_618005,REG_298140,2,0,0,0,0,0
REG_337957,REG_470666,2,1,0,0,0,0
REG_470666,REG_337957,2,1,0,0,0,0
REG_239367,REG_382426,2,1,0,0,0,0
REG_382426,REG_239367,2,1,0,0,0,0
REG_20298,REG_663583,2,29,0,0,0,0
REG_663583,REG_20298,2,29,0,0,0,0
REG_428442,REG_147002,2,44,0,0,0,0
REG_147002,REG_428442,2,44,0,0,0,0
REG_411172,REG_327933,2,0,0,0,0,0
REG_327933,REG_411172,2,0,0,0,0,0
REG_357500,REG_610462,2,8,0,0,0,0
REG_610462,REG_357500,2,8,0,0,0,0
REG_357500,REG_410895,2,623,0,0,0,0
REG_410895,REG_357500,2,623,0,0,0,0
REG_357500,REG_295766,2,627,0,0,0,0
REG_295766,REG_357500,2,627,0,0,0,0
REG_610462,REG_410895,2,631,0,0,0,0
REG_410895,REG_610462,2,631,0,0,0,0
REG_610462,REG_295766,2,634,0,0,0,0
REG_295766,REG_610462,2,634,0,0,0,0
REG_410895,REG_295766,2,4,0,0,0,0
REG_295766,REG_410895,2,4,0,0,0,0
REG_528827,REG_331696,2,0,0,0,0,0
REG_331696,REG_528827,2,0,0,0,0,0
REG_665765,REG_203334,2,48,0,0,0,0
REG_203334,REG_665765,2,48,0,0,0,0
REG_426878,REG_299169,2,0,0,0,0,0
REG_299169,REG_426878,2,0,0,0,0,0
REG_491918,REG_107377,2,3,0,0,0,0
REG_107377,REG_491918,2,3,0,0,0,0
REG_671423,REG_114492,2,12,0,0,0,0
REG_114492,REG_671423,2,12,0,0,0,0
REG_102464,REG_64526,2,59,0,0,0,0
REG_64526,REG_102464,2,59,0,0,0,0
REG_397156,REG_303694,2,41,0,0,0,0
REG_303694,REG_397156,2,41,0,0,0,0
REG_378630,REG_656341,2,5,0,0,0,0
REG_656341,REG_378630,2,5,0,0,0,0
REG_272379,REG_401196,2,31,0,0,0,0
REG_401196,REG_272379,2,31,0,0,0,0
REG_358723,REG_235522,2,10,0,0,0,0
REG_235522,REG_358723,2,10,0,0,0,0
REG_539040,REG_231324,2,0,0,0,0,0
REG_231324,REG_539040,2,0,0,0,0,0
REG_578148,REG_431151,2,0,0,0,0,0
REG_431151,REG_578148,2,0,0,0,0,0
REG_95042,REG_33694,2,0,0,0,0,0
REG_33694,REG_95042,2,0,0,0,0,0
REG_397993,REG_508217,2,0,0,0,0,0
REG_508217,REG_397993,2,0,0,0,0,0
REG_488153,REG_583383,2,54,0,0,0,0
REG_583383,REG_488153,2,54,0,0,0,0
REG_320704,REG_507200,2,0,0,0,0,0
REG_507200,REG_320704,2,0,0,0,0,0
REG_414756,REG_497030,2,31,0,0,0,0
REG_497030,REG_414756,2,31,0,0,0,0
REG_225502,REG_284402,2,0,0,0,0,0
REG_284402,REG_225502,2,0,0,0,0,0
REG_322271,REG_224503,2,21,0,0,0,0
REG_224503,REG_322271,2,21,0,0,0,0
REG_149816,REG_149697,2,42,0,0,0,0
REG_149697,REG_149816,2,42,0,0,0,0
REG_672738,REG_630071,2,13,0,0,0,0
REG_630071,REG_672738,2,13,0,0,0,0
REG_42925,REG_622954,2,22,0,0,0,0
REG_622954,REG_42925,2,22,0,0,0,0
REG_676482,REG_168509,2,0,0,0,0,0
REG_168509,REG_676482,2,0,0,0,0,0
REG_518743,REG_364037,2,4,0,0,0,0
REG_364037,REG_518743,2,4,0,0,0,0
REG_518743,REG_499168,2,4,0,0,0,0
REG_499168,REG_518743,2,4,0,0,0,0
REG_364037,REG_499168,2,8,0,0,0,0
REG_499168,REG_364037,2,8,0,0,0,0
REG_492107,REG_233252,2,0,0,0,0,0
REG_233252,REG_492107,2,0,0,0,0,0
REG_405651,REG_61873,2,34,0,0,0,0
REG_61873,REG_405651,2,34,0,0,0,0
REG_311795,REG_252082,2,0,0,0,0,0
REG_252082,REG_311795,2,0,0,0,0,0
REG_336312,REG_1881,2,108,0,0,0,0
REG_1881,REG_336312,2,108,0,0,0,0
REG_619914,REG_110419,2,0,0,0,0,0
REG_110419,REG_619914,2,0,0,0,0,0
REG_619914,REG_137841,2,39,0,0,0,0
REG_137841,REG_619914,2,39,0,0,0,0
REG_619914,REG_317192,2,44,0,0,0,0
REG_317192,REG_619914,2,44,0,0,0,0
REG_619914,REG_352127,2,34,0,0,0,0
REG_352127,REG_619914,2,34,0,0,0,0
REG_110419,REG_137841,2,39,0,0,0,0
REG_137841,REG_110419,2,39,0,0,0,0
REG_110419,REG_317192,2,44,0,0,0,0
REG_317192,REG_110419,2,44,0,0,0,0
REG_110419,REG_352127,2,34,0,0,0,0
REG_352127,REG_110419,2,34,0,0,0,0
REG_137841,REG_317192,2,6,0,0,0,0
REG_317192,REG_137841,2,6,0,0,0,0
REG_137841,REG_352127,2,6,0,0,0,0
REG_352127,REG_137841,2,6,0,0,0,0
REG_317192,REG_352127,2,12,0,0,0,0
REG_352127,REG_317192,2,12,0,0,0,0
REG_621222,REG_544275,2,14,0,0,0,0
REG_544275,REG_621222,2,14,0,0,0,0
REG_614556,REG_537474,2,0,0,0,0,0
REG_537474,REG_614556,2,0,0,0,0,0
REG_247690,REG_355745,2,9,0,0,0,0
REG_355745,REG_247690,2,9,0,0,0,0
REG_615503,REG_611051,2,127,0,0,0,0
REG_611051,REG_615503,2,127,0,0,0,0
REG_315352,REG_348087,2,141,0,0,0,0
REG_348087,REG_315352,2,141,0,0,0,0
REG_609258,REG_396233,2,11,0,0,0,0
REG_396233,REG_609258,2,11,0,0,0,0
REG_96694,REG_372580,2,60,0,0,0,0
REG_372580,REG_96694,2,60,0,0,0,0
REG_312821,REG_575559,2,25,0,0,0,0
REG_575559,REG_312821,2,25,0,0,0,0
REG_366292,REG_527418,2,1,0,0,0,0
REG_527418,REG_366292,2,1,0,0,0,0
REG_444546,REG_114421,2,53,0,0,0,0
REG_114421,REG_444546,2,53,0,0,0,0
REG_353020,REG_676855,2,123,0,0,0,0
REG_676855,REG_353020,2,123,0,0,0,0
REG_482023,REG_396841,2,24,0,0,0,0
REG_396841,REG_482023,2,24,0,0,0,0
REG_532700,REG_444602,2,45,0,0,0,0
REG_444602,REG_532700,2,45,0,0,0,0
REG_30680,REG_6516,2,9,0,0,0,0
REG_6516,REG_30680,2,9,0,0,0,0
REG_416568,REG_597821,2,23,0,0,0,0
REG_597821,REG_416568,2,23,0,0,0,0
REG_408956,REG_317867,2,7,0,0,0,0
REG_317867,REG_408956,2,7,0,0,0,0
REG_629222,REG_171885,2,0,0,0,0,0
REG_171885,REG_629222,2,0,0,0,0,0
REG_336856,REG_217966,2,28,0,0,0,0
REG_217966,REG_336856,2,28,0,0,0,0
REG_415189,REG_333666,2,46,0,0,0,0
REG_333666,REG_415189,2,46,0,0,0,0
REG_415189,REG_646009,2,46,0,0,0,0
REG_646009,REG_415189,2,46,0,0,0,0
REG_333666,REG_646009,2,91,0,0,0,0
REG_646009,REG_333666,2,91,0,0,0,0
REG_471342,REG_332980,2,0,0,0,0,0
REG_332980,REG_471342,2,0,0,0,0,0
REG_471342,REG_636211,2,19,0,0,0,0
REG_636211,REG_471342,2,19,0,0,0,0
REG_471342,REG_481237,2,19,0,0,0,0
REG_481237,REG_471342,2,19,0,0,0,0
REG_332980,REG_636211,2,19,0,0,0,0
REG_636211,REG_332980,2,19,0,0,0,0
REG_332980,REG_481237,2,19,0,0,0,0
REG_481237,REG_332980,2,19,0,0,0,0
REG_636211,REG_481237,2,0,0,0,0,0
REG_481237,REG_636211,2,0,0,0,0,0
REG_25002,REG_95478,2,25,0,0,0,0
REG_95478,REG_25002,2,25,0,0,0,0
REG_259829,REG_456713,2,0,0,0,0,0
REG_456713,REG_259829,2,0,0,0,0,0
REG_156913,REG_86268,2,0,0,0,0,0
REG_86268,REG_156913,2,0,0,0,0,0
REG_345361,REG_91689,2,0,0,0,0,0
REG_91689,REG_345361,2,0,0,0,0,0
REG_345361,REG_348055,2,20,0,0,0,0
REG_348055,REG_345361,2,20,0,0,0,0
REG_345361,REG_383973,2,37,0,0,0,0
REG_383973,REG_345361,2,37,0,0,0,0
REG_345361,REG_203215,2,83,0,0,0,0
REG_203215,REG_345361,2,83,0,0,0,0
REG_345361,REG_210667,2,84,0,0,0,0
REG_210667,REG_345361,2,84,0,0,0,0
REG_91689,REG_348055,2,20,0,0,0,0
REG_348055,REG_91689,2,20,0,0,0,0
REG_91689,REG_383973,2,37,0,0,0,0
REG_383973,REG_91689,2,37,0,0,0,0
REG_91689,REG_203215,2,83,0,0,0,0
REG_203215,REG_91689,2,83,0,0,0,0
REG_91689,REG_210667,2,84,0,0,0,0
REG_210667,REG_91689,2,84,0,0,0,0
REG_348055,REG_383973,2,56,0,0,0,0
REG_383973,REG_348055,2,56,0,0,0,0
REG_348055,REG_203215,2,66,0,0,0,0
REG_203215,REG_348055,2,66,0,0,0,0
REG_348055,REG_210667,2,66,0,0,0,0
REG_210667,REG_348055,2,66,0,0,0,0
REG_383973,REG_203215,2,120,0,0,0,0
REG_203215,REG_383973,2,120,0,0,0,0
REG_383973,REG_210667,2,121,0,0,0,0
REG_210667,REG_383973,2,121,0,0,0,0
REG_203215,REG_210667,2,7,0,0,0,0
REG_210667,REG_203215,2,7,0,0,0,0
REG_171376,REG_134847,2,53,0,0,0,0
REG_134847,REG_171376,2,53,0,0,0,0
REG_171376,REG_86133,2,54,0,0,0,0
REG_86133,REG_171376,2,54,0,0,0,0
REG_134847,REG_86133,2,18,0,0,0,0
REG_86133,REG_134847,2,18,0,0,0,0
REG_619329,REG_416665,2,20,0,0,0,0
REG_416665,REG_619329,2,20,0,0,0,0
REG_566912,REG_672094,2,73,0,0,0,0
REG_672094,REG_566912,2,73,0,0,0,0
REG_372563,REG_306233,2,17,0,0,0,0
REG_306233,REG_372563,2,17,0,0,0,0
REG_519490,REG_273108,2,13,0,0,0,0
REG_273108,REG_519490,2,13,0,0,0,0
REG_505756,REG_475120,2,0,0,0,0,0
REG_475120,REG_505756,2,0,0,0,0,0
REG_417496,REG_216854,2,0,0,0,0,0
REG_216854,REG_417496,2,0,0,0,0,0
REG_513192,REG_606461,2,0,0,0,0,0
REG_606461,REG_513192,2,0,0,0,0,0
REG_573610,REG_263704,2,26,0,0,0,0
REG_263704,REG_573610,2,26,0,0,0,0
REG_376879,REG_399686,2,0,0,0,0,0
REG_399686,REG_376879,2,0,0,0,0,0
REG_331202,REG_482759,2,284,0,0,0,0
REG_482759,REG_331202,2,284,0,0,0,0
REG_331202,REG_168193,2,156,0,0,0,0
REG_168193,REG_331202,2,156,0,0,0,0
REG_482759,REG_168193,2,128,0,0,0,0
REG_168193,REG_482759,2,128,0,0,0,0
REG_193449,REG_173251,2,0,0,0,0,0
REG_173251,REG_193449,2,0,0,0,0,0
REG_669283,REG_112025,2,557,0,0,0,0
REG_112025,REG_669283,2,557,0,0,0,0
REG_3089,REG_18811,2,0,0,0,0,0
REG_18811,REG_3089,2,0,0,0,0,0
REG_464147,REG_420672,2,0,0,0,0,0
REG_420672,REG_464147,2,0,0,0,0,0
REG_279422,REG_256972,2,10,0,0,0,0
REG_256972,REG_279422,2,10,0,0,0,0
REG_156816,REG_319137,2,57,0,0,0,0
REG_319137,REG_156816,2,57,0,0,0,0
REG_336015,REG_385910,2,23,0,0,0,0
REG_385910,REG_336015,2,23,0,0,0,0
REG_238228,REG_345048,2,8,0,0,0,0
REG_345048,REG_238228,2,8,0,0,0,0
REG_517529,REG_202529,2,15,0,0,0,0
REG_202529,REG_517529,2,15,0,0,0,0
REG_517529,REG_27111,2,15,0,0,0,0
REG_27111,REG_517529,2,15,0,0,0,0
REG_202529,REG_27111,2,29,0,0,0,0
REG_27111,REG_202529,2,29,0,0,0,0
REG_111555,REG_170931,2,39,0,0,0,0
REG_170931,REG_111555,2,39,0,0,0,0
REG_93333,REG_467880,2,61,0,0,0,0
REG_467880,REG_93333,2,61,0,0,0,0
REG_353892,REG_251710,2,0,0,0,0,0
REG_251710,REG_353892,2,0,0,0,0,0
REG_160406,REG_457971,2,1,0,0,0,0
REG_457971,REG_160406,2,1,0,0,0,0
REG_444573,REG_619791,2,1,0,0,0,0
REG_619791,REG_444573,2,1,0,0,0,0
REG_480345,REG_67169,2,1,0,0,0,0
REG_67169,REG_480345,2,1,0,0,0,0
REG_501437,REG_97897,2,0,0,0,0,0
REG_97897,REG_501437,2,0,0,0,0,0
REG_524525,REG_248733,2,0,0,0,0,0
REG_248733,REG_524525,2,0,0,0,0,0
REG_182018,REG_655815,2,20,0,0,0,0
REG_655815,REG_182018,2,20,0,0,0,0
REG_173780,REG_316177,2,7,0,0,0,0
REG_316177,REG_173780,2,7,0,0,0,0
REG_41226,REG_5344,2,0,0,0,0,0
REG_5344,REG_41226,2,0,0,0,0,0
REG_646774,REG_146209,2,30,0,0,0,0
REG_146209,REG_646774,2,30,0,0,0,0
REG_182535,REG_165946,2,0,0,0,0,0
REG_165946,REG_182535,2,0,0,0,0,0
REG_549352,REG_537444,2,1,0,0,0,0
REG_537444,REG_549352,2,1,0,0,0,0
REG_350527,REG_403489,2,45,0,0,0,0
REG_403489,REG_350527,2,45,0,0,0,0
REG_27679,REG_170187,2,14,0,0,0,0
REG_170187,REG_27679,2,14,0,0,0,0
REG_222640,REG_647767,2,94,0,0,0,0
REG_647767,REG_222640,2,94,0,0,0,0
REG_301141,REG_355417,2,1,0,0,0,0
REG_355417,REG_301141,2,1,0,0,0,0
REG_539796,REG_141564,2,14,0,0,0,0
REG_141564,REG_539796,2,14,0,0,0,0
REG_468158,REG_554632,2,0,0,0,0,0
REG_554632,REG_468158,2,0,0,0,0,0
REG_479933,REG_573991,2,0,0,0,0,0
REG_573991,REG_479933,2,0,0,0,0,0
REG_546964,REG_485557,2,0,0,0,0,0
REG_485557,REG_546964,2,0,0,0,0,0
REG_179907,REG_56020,2,0,0,0,0,0
REG_56020,REG_179907,2,0,0,0,0,0
REG_120597,REG_296109,2,0,0,0,0,0
REG_296109,REG_120597,2,0,0,0,0,0
REG_178045,REG_226327,2,0,0,0,0,0
REG_226327,REG_178045,2,0,0,0,0,0
REG_508371,REG_679495,2,0,0,0,0,0
REG_679495,REG_508371,2,0,0,0,0,0
REG_347626,REG_72954,2,256,0,0,0,0
REG_72954,REG_347626,2,256,0,0,0,0
REG_420609,REG_230821,2,1,0,0,0,0
REG_230821,REG_420609,2,1,0,0,0,0
REG_76369,REG_623560,2,1,0,0,0,0
REG_623560,REG_76369,2,1,0,0,0,0
REG_401621,REG_622069,2,105,0,0,0,0
REG_622069,REG_401621,2,105,0,0,0,0
REG_286495,REG_521547,2,20,0,0,0,0
REG_521547,REG_286495,2,20,0,0,0,0
REG_324903,REG_590129,2,0,0,0,0,0
REG_590129,REG_324903,2,0,0,0,0,0
REG_91796,REG_585704,2,0,0,0,0,0
REG_585704,REG_91796,2,0,0,0,0,0
REG_299673,REG_324095,2,21,0,0,0,0
REG_324095,REG_299673,2,21,0,0,0,0
REG_70974,REG_1319,2,31,0,0,0,0
REG_1319,REG_70974,2,31,0,0,0,0
REG_490814,REG_390322,2,24,0,0,0,0
REG_390322,REG_490814,2,24,0,0,0,0
REG_203319,REG_304117,2,0,0,0,0,0
REG_304117,REG_203319,2,0,0,0,0,0
REG_388388,REG_509427,2,0,0,0,0,0
REG_509427,REG_388388,2,0,0,0,0,0
REG_603967,REG_508215,2,0,0,0,0,0
REG_508215,REG_603967,2,0,0,0,0,0
REG_281952,REG_139195,2,0,0,0,0,0
REG_139195,REG_281952,2,0,0,0,0,0
REG_65786,REG_522648,2,0,0,0,0,0
REG_522648,REG_65786,2,0,0,0,0,0
