stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Dresden Hp Kemnitz,,REG_354459,51.073,13.668936,1.0,
Dresden Hp Stetzsch,,REG_617607,51.08057,13.651661,1.0,
Dresden Industriegelände,279527.0,REG_206435,51.087456,13.762772,,
Dresden Mitte,519511.0,REG_447937,51.056168,13.724109,,
Dresden S-Bahnhof Dobritz,,REG_458013,51.011635,13.808516,1.0,
Dresden S-Bahnhof Grenzstraße,,REG_357712,51.128242,13.777974,1.0,
Dresden S-Bahnhof Niedersedlitz,,REG_604503,50.99946,13.828818,1.0,
Dresden S-Bahnhof Reick,,REG_556826,51.02127,13.79064,1.0,
Dresden S-Bf. Bischofsplatz,,REG_570480,51.072052,13.746739,1.0,
Dresden S-Bf. Freiberger Straße,,REG_329332,51.04862,13.720122,1.0,
Dresden S-Bf. Industriegelände,,REG_279527,51.08699,13.763026,1.0,
Dresden S-Bf. Pieschen,,REG_368334,51.081512,13.726051,1.0,
Dresden S-Bf. Plauen,,REG_505947,51.029797,13.703153,1.0,
Dresden S-Bf. Strehlen,,REG_240548,51.03102,13.761139,1.0,
Dresden S-Bf. Trachau,,REG_446731,51.089935,13.703854,1.0,
Dresden S-Bf. Zschachwitz,,REG_89018,50.98965,13.845168,1.0,
Dresden-Cotta,318368.0,REG_646351,51.062157,13.683298,,
Dresden-Dobritz,458013.0,REG_93238,51.011616,13.808477,,
Dresden-Friedrichstadt,3593.0,REG_655290,51.056034,13.708151,,
Dresden-Kemnitz,354459.0,REG_85412,51.073086,13.668919,,
Dresden-Klotzsche,647553.0,REG_619353,51.114666,13.78911,,
Dresden-Niedersedlitz,604503.0,REG_616735,50.999653,13.828399,,
Dresden-Pieschen,368334.0,REG_154565,51.08186,13.725527,,
Dresden-Plauen,505947.0,REG_331736,51.02963,13.70317,,
Dresden-Reick,556826.0,REG_661957,51.021317,13.790514,,
Dresden-Stetzsch,617607.0,REG_189356,51.08048,13.651865,,
Dresden-Strehlen,240548.0,REG_548582,51.030678,13.761861,,
Dresden-Trachau,446731.0,REG_220705,51.089966,13.703878,,
Dresden-Zschachwitz,89018.0,REG_162863,50.98965,13.84493,,
Dreye,,REG_660433,53.01841,8.871076,1.0,
Dreye,660433.0,REG_266977,53.018387,8.871138,,
Dreye,660433.0,REG_659171,53.018436,8.871014,,
Drohndorf-Mehringen,,REG_624813,51.72169,11.515648,1.0,
Drohndorf-Mehringen,624813.0,REG_467888,51.72169,11.515648,,
Du Rumeln Bf,,REG_515186,51.397644,6.674968,1.0,
Dubicna,,REG_550621,50.60998,14.359489,1.0,
Dubicna,550621.0,REG_296735,50.60998,14.359489,,
Ducherow,202186.0,REG_204989,53.766136,13.796021,,
Ducherow Bahnhof,,REG_202186,53.762924,13.797638,1.0,
Duckterath,607753.0,REG_564098,50.98392,7.102745,,
Dudweiler,,REG_19483,49.27738,7.027398,1.0,
Dudweiler,19483.0,REG_114082,49.277298,7.027351,,
Dudweiler,19483.0,REG_624473,49.277386,7.027453,,1
Duisburg Buchholz Bf,,REG_667113,51.38354,6.775426,1.0,
Duisburg Großenbaum S,,REG_36365,51.364796,6.777474,1.0,
Duisburg Meiderich Bf,,REG_288047,51.467873,6.780322,1.0,
Duisburg Meiderich Ost Bf,,REG_13305,51.46853,6.801441,1.0,
Duisburg Rahm BF,,REG_17971,51.34699,6.78158,1.0,
Duisburg Rheinhausen Bf,,REG_241321,51.39313,6.706966,1.0,
Duisburg Rheinhausen Ost Bf,,REG_630667,51.402588,6.723755,1.0,
Duisburg Ruhrort Bf,,REG_17455,51.457474,6.735272,1.0,
Duisburg Schlenk Bf,,REG_184284,51.403225,6.773342,1.0,
Duisburg Trompet Bf,,REG_542955,51.413174,6.667673,1.0,
Duisburg-Buchholz,667113.0,REG_660910,51.38292,6.775406,,
Duisburg-Großenbaum,36365.0,REG_438922,51.364773,6.77747,,
Duisburg-Hochfeld Süd,614211.0,REG_289269,51.409,6.753408,,
Duisburg-Meiderich Ost,13305.0,REG_20391,51.468857,6.800789,,
Duisburg-Meiderich Süd,288047.0,REG_429334,51.46883,6.780191,,
Duisburg-Obermeiderich,339830.0,REG_629597,51.468792,6.821232,,
Duisburg-Rahm,17971.0,REG_97325,51.346836,6.779924,,
Duisburg-Ruhrort,17455.0,REG_144823,51.45728,6.736015,,
Duisburg-Schlenk,184284.0,REG_68107,51.40178,6.773206,,
Durach,,REG_463791,47.696453,10.343795,1.0,
Durach,463791.0,REG_575139,47.696453,10.343797,,
Durlach Hubstraße,,REG_393454,49.007164,8.472272,1.0,
"Durlach Hubstraße, Karlsruhe",393454.0,REG_619917,49.007206,8.472497,,
"Durlach Hubstraße, Karlsruhe",393454.0,REG_624635,49.0071,8.471984,,
Durlach Untermühlstraße,,REG_28744,49.00199,8.455429,1.0,
"Durlach Untermühlstraße, Karlsruhe",28744.0,REG_643651,49.001938,8.455583,,
"Durlach Untermühlstraße, Karlsruhe",28744.0,REG_98867,49.002052,8.455268,,
"Durlacher Tor/KIT-Campus Süd (U), Karlsruhe",474260.0,REG_353418,49.00905,8.416549,,
"Durlacher Tor/KIT-Campus Süd (U), Karlsruhe",474260.0,REG_372309,49.0088,8.417726,,
"Durlacher Tor/KIT-Campus Süd, Karlsruhe",241909.0,REG_618899,49.00878,8.418083,,
Durmersheim,,REG_418631,48.9289,8.272621,1.0,
Durmersheim,418631.0,REG_311228,48.928905,8.272631,,
Durmersheim Nord,,REG_270037,48.93776,8.280536,1.0,
Durmersheim Nord,270037.0,REG_410184,48.937798,8.280581,,
Dutenhofen(Wetzlar),547003.0,REG_654583,50.564335,8.598572,,
Dußlingen,121857.0,REG_309085,48.452408,9.058444,,
Dußlingen Bahnhof,,REG_121857,48.45237,9.058477,1.0,
Dvur Kralove n.Labem,,REG_442217,50.413475,15.799425,1.0,
Dvur Kralove n.Labem,442217.0,REG_249787,50.413475,15.799425,,
Döbeln Hbf,413453.0,REG_145019,51.126568,13.094988,,
"Döbeln, Hauptbahnhof",,REG_413453,51.126686,13.09564,1.0,
Döberitz,140435.0,REG_84068,52.524334,12.368462,,
"Döberitz (bei Premnitz), Bahnhof",,REG_140435,52.524265,12.368087,1.0,
Döggingen,560624.0,REG_588949,47.893654,8.441107,,
Döggingen Bahnhof,,REG_560624,47.89368,8.44225,1.0,
Döhlau,,REG_315474,49.96139,11.655964,1.0,
Döhlau,315474.0,REG_85427,49.96139,11.655966,,
Döllstädt,,REG_69279,51.084965,10.812594,1.0,
Döllstädt,69279.0,REG_19163,51.084885,10.813398,,
Dörfles-Esbach,,REG_647094,50.28275,10.997751,1.0,
Dörfles-Esbach,647094.0,REG_288853,50.28275,10.997756,,
Dörpen,473508.0,REG_392884,52.959023,7.353279,,
"Dörpen, Bahnhof",,REG_473508,52.959023,7.353259,1.0,
Dörrberg,,REG_315672,50.735355,10.798675,1.0,
Dörrberg,315672.0,REG_190292,50.73535,10.798671,,
Dörverden,,REG_553090,52.846684,9.246393,1.0,
Dörverden,553090.0,REG_115064,52.84667,9.246517,,
Dörverden,553090.0,REG_84133,52.846695,9.246269,,
Döttingen,,REG_275960,47.57527,8.256365,1.0,
Döttingen,275960.0,REG_523635,47.57527,8.256365,,
Dübendorf,,REG_100848,47.40008,8.623422,1.0,
Dübendorf,100848.0,REG_466266,47.40008,8.623422,,
Dülken,371330.0,REG_655424,51.25715,6.33793,,
Dülken Bahnhof,,REG_371330,51.257576,6.337237,1.0,
Dülmen,486929.0,REG_7957,51.827675,7.295765,,
"Dülmen, Bahnhof",,REG_486929,51.82768,7.295766,1.0,
Düren Annakirmesplatz,444204.0,REG_614487,50.796238,6.474259,,
Düren Im Großen Tal,,REG_13585,50.83302,6.47431,1.0,
Düren Im Großen Tal,13585.0,REG_423212,50.83302,6.47431,,
Düren Renkerstraße,105659.0,REG_95675,50.770275,6.489493,,
"Düren, Annakirmesplatz (Bus)",,REG_444204,50.79487,6.478749,1.0,
"Düren, Lendersdorf Renkerstraße",,REG_105659,50.770767,6.492152,1.0,
Düren-Kuhbrücke,,REG_449033,50.783314,6.486752,1.0,
Düren-Kuhbrücke,449033.0,REG_465429,50.783314,6.486752,,
Düren-Lendersdorf,,REG_40442,50.774834,6.49047,1.0,
Düren-Lendersdorf,40442.0,REG_649157,50.774834,6.49047,,
Dürrenbüchig,,REG_394070,49.023895,8.647875,1.0,
Dürrenbüchig,394070.0,REG_37397,49.023952,8.648181,,
Dürrnhaar,,REG_117901,47.99336,11.736804,1.0,
Dürrnhaar,117901.0,REG_449010,47.993954,11.736607,,
Dürrröhrsdorf,426019.0,REG_595902,51.028137,14.00738,,
Dürrröhrsdorf Bahnhof,,REG_426019,51.027786,14.007242,1.0,
Düsseldorf Flughafen Terminal,415809.0,REG_530936,51.27852,6.766979,,
Düsseldorf Friedrichstadt,6617.0,REG_297881,51.211975,6.789057,,
Düsseldorf Volksgarten,44397.0,REG_591629,51.210136,6.791978,,
Düsseldorf Völklinger Str.,312728.0,REG_143078,51.21021,6.760431,,
Düsseldorf Wehrhahn,603278.0,REG_59519,51.228447,6.798173,,
Düsseldorf-Benrath,40036.0,REG_594303,51.162292,6.878931,,
Düsseldorf-Bilk,282916.0,REG_366231,51.207993,6.775578,,
Düsseldorf-Derendorf,401019.0,REG_430480,51.247623,6.794512,,
Düsseldorf-Eller,187359.0,REG_31044,51.20267,6.851927,,
Düsseldorf-Eller Mitte,130058.0,REG_390446,51.202057,6.838607,,
Düsseldorf-Eller Süd,629629.0,REG_120873,51.19807,6.836128,,
Düsseldorf-Flingern,380106.0,REG_633473,51.226242,6.810284,,
Düsseldorf-Garath,21746.0,REG_91677,51.143627,6.897675,,
Düsseldorf-Gerresheim,275475.0,REG_587170,51.22036,6.863933,,
Düsseldorf-Hamm,460671.0,REG_249519,51.21077,6.740335,,
Düsseldorf-Hellerhof,388566.0,REG_529171,51.133038,6.908277,,
Düsseldorf-Oberbilk,646228.0,REG_656936,51.208046,6.808678,,
Düsseldorf-Rath,454348.0,REG_235936,51.264126,6.821063,,
Düsseldorf-Rath Mitte,276679.0,REG_244857,51.261135,6.808398,,
Düsseldorf-Reisholz,205688.0,REG_290852,51.180782,6.860953,,
Düsseldorf-Unterrath,42514.0,REG_521752,51.276733,6.788783,,
Düsseldorf-Zoo,529800.0,REG_512881,51.23696,6.796924,,
Ebelsbach-Eltmann,,REG_115876,49.982674,10.669614,1.0,
Ebelsbach-Eltmann,115876.0,REG_125518,49.982674,10.669614,,
Ebenhausen (Unterfr),,REG_127955,50.131306,10.138036,1.0,
Ebenhausen(Unterfr),127955.0,REG_375486,50.131306,10.13804,,
Ebenhausen-Schäftlarn,,REG_620592,47.97901,11.454939,1.0,
Ebenhausen-Schäftlarn,620592.0,REG_541218,47.978687,11.453608,,
Ebenhofen,,REG_372591,47.814816,10.618482,1.0,
Ebenhofen,372591.0,REG_638881,47.81482,10.618479,,
Ebensfeld,,REG_46332,50.068733,10.954721,1.0,
Ebensfeld,46332.0,REG_529735,50.06873,10.954725,,
Eberbach,149820.0,REG_564419,49.465767,8.984152,,
"Eberbach, Bahnhof",,REG_149820,49.46535,8.984357,1.0,
Eberfingen,,REG_183864,47.72067,8.429943,1.0,
Ebermannstadt,,REG_157144,49.776802,11.186873,1.0,
Ebermannstadt,157144.0,REG_229156,49.776802,11.186873,,
Ebermergen,,REG_427973,48.75621,10.710963,1.0,
Ebermergen,427973.0,REG_28850,48.75621,10.71096,,
Ebern,,REG_106716,50.094162,10.796717,1.0,
Ebern,106716.0,REG_66975,50.094162,10.796719,,
Ebersbach (F),,REG_122059,48.71627,9.526885,1.0,
"Ebersbach Sachs, Bahnhof",,REG_416217,51.004547,14.578678,1.0,
Ebersbach(Fils),122059.0,REG_101885,48.71612,9.526582,,
Ebersbach(Sachs),416217.0,REG_597781,51.00438,14.578802,,
Ebersberg,,REG_556470,48.075222,11.97006,1.0,
Ebersberg(Oberbay),556470.0,REG_571829,48.07497,11.970243,,
Ebersbrunn,229751.0,REG_414421,50.651375,12.443215,,
"Ebersbrunn, Eisenbahnhaltepunkt",,REG_229751,50.651176,12.444335,1.0,
Ebersburg-Ried Bahnhof,,REG_400611,50.458847,9.769911,1.0,
Ebersburg-Schmalnau Bahnhof,,REG_478360,50.456116,9.788299,1.0,
Ebersdorf (b Coburg),,REG_283478,50.22427,11.064639,1.0,
Ebersdorf(b Coburg),283478.0,REG_501220,50.22427,11.064643,,
Eberswalde Hbf,36729.0,REG_133795,52.83386,13.79663,,5
Eberswalde Hbf,36729.0,REG_175022,52.833755,13.797157,,1
Eberswalde Hbf,36729.0,REG_570685,52.833714,13.796967,,2
Ebertsheim,188263.0,REG_156535,49.564003,8.108237,,
"Ebertsheim, Bahnhof",,REG_188263,49.564053,8.108553,1.0,
"Ebertstraße, Karlsruhe",279486.0,REG_256068,48.994617,8.394675,,
"Ebertstraße, Karlsruhe",279486.0,REG_573155,48.9945,8.395143,,
Ebing,,REG_570080,50.00153,10.913848,1.0,
Ebing,570080.0,REG_102473,50.001534,10.913846,,
Ebingen Bahnhof,,REG_662737,48.210236,9.027287,1.0,
Ebingen West,,REG_156327,48.211395,8.996978,1.0,
Ebitzweg,,REG_21355,48.803715,9.232076,1.0,
Ebringen,469202.0,REG_643524,47.96036,7.76818,,
Ebringen (Frbg) Bahnhof,,REG_469202,47.960114,7.767903,1.0,
Ebstorf,,REG_225181,53.017204,10.416907,1.0,
Ebstorf(Uelzen),225181.0,REG_191593,53.017193,10.41695,,
Ebstorf(Uelzen),225181.0,REG_333507,53.017216,10.416863,,
Echem,536548.0,REG_204756,53.33701,10.537196,,
"Echem, Echem",,REG_536548,53.337067,10.537311,1.0,
Eching,,REG_120823,48.30315,11.617184,1.0,
Eching,120823.0,REG_525232,48.302994,11.616754,,
Echterdingen,,REG_313379,48.69215,9.169311,1.0,
Echterdingen,313379.0,REG_574915,48.69215,9.169164,,
Echzell,553918.0,REG_384427,50.389805,8.890353,,
Echzell Bahnhof,,REG_553918,50.39194,8.891848,1.0,
Echzell-Gettenau-Bingenheim Bahnhof,,REG_664082,50.380753,8.886207,1.0,
Eckardtsleben,179027.0,REG_40388,51.069828,10.681061,,
Eckardtsleben (Bushaltestelle),,REG_179027,51.069817,10.680957,1.0,
Eckartshausen Bahnhof,,REG_214335,49.15248,9.93667,1.0,
Eckartshausen-Ilshofen,214335.0,REG_243773,49.152317,9.936645,,
Eckernförde,,REG_452042,54.467793,9.834919,1.0,
Eckernförde,452042.0,REG_666501,54.467182,9.83538,,
Eckersmühlen,,REG_133421,49.215473,11.137942,1.0,
Eckersmühlen,133421.0,REG_274049,49.215473,11.137947,,
Eddersheim,352977.0,REG_37902,50.039494,8.456741,,
Edelfingen,298835.0,REG_325689,49.513023,9.743113,,
"Edelfingen, Bahnhof",,REG_298835,49.513084,9.743379,1.0,
Edenkoben,306647.0,REG_322546,49.282055,8.14062,,
"Edenkoben, Bahnhof",,REG_306647,49.282063,8.140623,1.0,
Edermünde-Grifte,,REG_534240,51.209946,9.449033,1.0,
Edermünde-Grifte,534240.0,REG_679947,51.209946,9.449033,,
Edesheim(Pfalz),301020.0,REG_193124,49.263737,8.139075,,
"Edesheim, Bahnhof",,REG_301020,49.263756,8.139078,1.0,
Ediger-Eller,,REG_199742,50.1047,7.139598,1.0,
Ediger-Eller,199742.0,REG_368139,50.1047,7.139598,,
Edingen(Wetzlar),674798.0,REG_22679,50.632362,8.323007,,
Edle Krone,96288.0,REG_250924,50.950016,13.583632,,
Edle Krone Bahnhof,,REG_96288,50.949867,13.583722,1.0,
Edling,,REG_591099,48.058147,12.163755,1.0,
Edling,591099.0,REG_676657,48.05848,12.163234,,
Effelder (Thüringen),,REG_423766,50.380085,11.075713,1.0,
Effelder(Thür),423766.0,REG_63871,50.379875,11.075849,,
Effolderbach,341434.0,REG_467715,50.338192,9.007483,,
Efringen-Kirchen,350023.0,REG_475848,47.65562,7.563918,,
Efringen-Kirchen Bahnhof,,REG_350023,47.655552,7.564102,1.0,
Egelsbach,89750.0,REG_360791,49.969112,8.653632,,
Egelsbach Bahnhof,,REG_89750,49.96801,8.653939,1.0,
Egersdorf,,REG_44891,49.46464,10.887384,1.0,
Egersdorf,44891.0,REG_152513,49.464638,10.887385,,
Egestorf Bahnhof,,REG_304406,52.278652,9.514524,1.0,
Egestorf(Deister),304406.0,REG_497589,52.278584,9.514485,,
Eggenfelden,,REG_611252,48.40395,12.748666,1.0,
Eggenfelden,611252.0,REG_462069,48.403957,12.748669,,
Eggenfelden Mitte,,REG_46376,48.40622,12.767063,1.0,
Eggenfelden Mitte,46376.0,REG_357435,48.406216,12.767068,,
Eggenstein,,REG_595132,49.075695,8.397963,1.0,
Eggenstein Bf,595132.0,REG_464677,49.075672,8.397941,,
Eggenstein Schweriner Straße,,REG_307612,49.08588,8.402203,1.0,
"Eggenstein Schweriner Straße, Eggenstein-Leopoldsh",307612.0,REG_638292,49.085724,8.402144,,
Eggenstein Spöcker Weg,,REG_604126,49.07987,8.399697,1.0,
"Eggenstein Spöcker Weg, Eggenstein-Leopoldshafen",604126.0,REG_645215,49.079746,8.399657,,
Eggenstein Süd,,REG_375668,49.07114,8.396068,1.0,
"Eggenstein Süd, Eggenstein-Leopoldshafen",375668.0,REG_346590,49.071426,8.396256,,
Eggersdorf,,REG_499245,51.975132,11.695948,1.0,
Eggersdorf,499245.0,REG_255936,51.975132,11.695948,,
Eggesin,351922.0,REG_100422,53.681824,14.073046,,
Eggesin Bahnhof,,REG_351922,53.681194,14.072558,1.0,
Eggingen,388684.0,REG_371351,47.69373,8.396653,,
Eggingen Bahnhof,,REG_388684,47.6936,8.396499,1.0,
Egglkofen,,REG_300994,48.395763,12.445952,1.0,
Egglkofen,300994.0,REG_109856,48.395763,12.445956,,
Eggmühl,,REG_369704,48.8365,12.182188,1.0,
Eggmühl,369704.0,REG_465997,48.8365,12.182192,,
Eggolsheim,,REG_219367,49.77549,11.036145,1.0,
Eggolsheim,219367.0,REG_54923,49.774487,11.037113,,
Eglharting,,REG_661805,48.08138,11.863466,1.0,
Eglharting,661805.0,REG_9028,48.082348,11.864291,,
Egling,178214.0,REG_119942,48.190865,10.976504,,
Egling a.d.Paar,,REG_178214,48.19065,10.976353,1.0,
Eglisau,,REG_292743,47.572376,8.516558,1.0,
Eglisau,292743.0,REG_373806,47.572376,8.516558,,
Egnach,,REG_149865,47.54399,9.383017,1.0,
Egnach,149865.0,REG_462084,47.54399,9.383017,,
Ehingen Bahnhof,,REG_524397,48.285606,9.724479,1.0,
Ehingen(Donau),524397.0,REG_538387,48.28568,9.72434,,
Ehlenbruch,76285.0,REG_444087,51.98127,8.741243,,
Ehlershausen,588027.0,REG_544552,52.52361,10.029596,,
Ehlershausen Bahnhof,,REG_588027,52.52362,10.029502,1.0,
Ehningen,,REG_264022,48.662758,8.94431,1.0,
Ehningen(b Böblingen),264022.0,REG_584903,48.66268,8.94426,,
Ehr,,REG_15044,50.17572,7.571324,1.0,
Ehr,15044.0,REG_151923,50.17572,7.571324,,
Ehrang Ort,366746.0,REG_632604,49.80935,6.688324,,
"Ehrang, Ort",,REG_366746,49.809376,6.688308,1.0,
Ehringen,,REG_122864,51.379528,9.154619,1.0,
Ehringen,122864.0,REG_160207,51.379528,9.154619,,
"Ehringhausen, Bahnhof",,REG_380647,51.662815,8.449257,1.0,
Ehringshausen Bahnhof,,REG_422013,50.595104,8.383621,1.0,
Ehringshausen(Kr Wetzlar),422013.0,REG_300010,50.595066,8.383841,,
Ehringshausen(Oberhess),171831.0,REG_565772,50.70878,9.101862,,
Ehringshausen-Katzenfurt Bahnhof,,REG_140904,50.615864,8.342019,1.0,
Ehrwald Zugspitzbahn,,REG_509332,47.410122,10.913742,1.0,
Ehrwald Zugspitzbahn,509332.0,REG_397343,47.410122,10.913742,,
Eibau,352180.0,REG_559973,50.98645,14.646055,,
Eibau Bahnhof,,REG_352180,50.986485,14.646258,1.0,
"Eibsee Zugspitzbahn, Grainau",,REG_76613,47.45573,10.995691,1.0,
"Eibsee Zugspitzbahn, Grainau",76613.0,REG_9955,47.45573,10.995691,,
Eichenau,,REG_563913,48.179317,11.32825,1.0,
Eichenau(Oberbay),563913.0,REG_548375,48.179325,11.328277,,
Eichenberg,,REG_646931,51.374825,9.921482,1.0,
Eichenberg,646931.0,REG_206904,51.374825,9.921482,,
Eichenzell,397758.0,REG_584563,50.494144,9.694439,,
Eichenzell Bahnhof,,REG_397758,50.494167,9.694481,1.0,
Eichenzell-Lütter Bahnhof,,REG_442708,50.481052,9.766516,1.0,
Eichenzell-Rönshausen Bahnhof,,REG_459198,50.47852,9.743322,1.0,
Eichenzell-Welkers Bahnhof,,REG_214892,50.48086,9.722464,1.0,
Eicholzheim,8974.0,REG_426040,49.432438,9.290317,,
"Eicholzheim, Bahnhof",,REG_8974,49.432472,9.290206,1.0,
Eichstedt(Altm),,REG_214064,52.67485,11.854895,1.0,
Eichstedt(Altm),214064.0,REG_492684,52.67485,11.854895,,
Eichstetten a K Bahnhof,,REG_482468,48.092888,7.74796,1.0,
Eichstetten am Kaiserstuhl,482468.0,REG_351516,48.0929,7.748021,,
Eichstätt Bahnhof,,REG_303979,48.869877,11.163651,1.0,
Eichstätt Bahnhof,303979.0,REG_450049,48.86988,11.16365,,
Eichstätt Stadt,,REG_241540,48.893295,11.179606,1.0,
Eichstätt Stadt,241540.0,REG_543587,48.893295,11.179602,,
Eickendorf,,REG_361087,51.94675,11.676878,1.0,
Eickendorf,361087.0,REG_65895,51.946754,11.676879,,
Eijsden,,REG_656729,50.77196,5.710047,1.0,
Eijsden,656729.0,REG_146087,50.77196,5.710047,,
Eilenburg,,REG_471230,51.45185,12.637013,1.0,
Eilenburg,471230.0,REG_317274,51.45185,12.637013,,
Eilenburg Ost,,REG_126254,51.463425,12.667772,1.0,
Eilenburg Ost,126254.0,REG_566268,51.463425,12.667772,,
Eilendorf,,REG_552331,50.78556,6.154367,1.0,
Eilendorf,552331.0,REG_100881,50.78556,6.154367,,
Eilsleben(b Magdeburg),,REG_286598,52.150238,11.215214,1.0,
Eilsleben(b Magdeburg),286598.0,REG_280113,52.150234,11.215212,,
Eilvese,321991.0,REG_588777,52.545216,9.428147,,
Eilvese Bahnhof,,REG_321991,52.545486,9.427837,1.0,
Eimeldingen,401305.0,REG_633848,47.62795,7.5956,,
Eimeldingen Bahnhof,,REG_401305,47.627377,7.596253,1.0,
Einbeck BBS/PS-Speicher,,REG_562661,51.8201,9.85971,1.0,
Einbeck BBS/PS-Speicher,562661.0,REG_127949,51.8201,9.85971,,
Einbeck Mitte,,REG_609487,51.818478,9.875261,1.0,
Einbeck Mitte,609487.0,REG_637259,51.818478,9.875261,,
Einbeck Otto-Hahn-Straße,367795.0,REG_596714,51.814365,9.893037,,
Einbeck Otto-Hahn-Straße (Bus),,REG_367795,51.819386,9.889925,1.0,
Einbeck Salzderhelden,,REG_451124,51.798244,9.922737,1.0,
Einbeck-Salzderhelden,451124.0,REG_196261,51.798233,9.922848,,
Einfeld,644909.0,REG_148842,54.129513,9.998166,,
Einfeld,644909.0,REG_329351,54.12973,9.99819,,
"Einsiedel, August-Bebel-Platz",,REG_454081,50.768143,12.973505,1.0,
"Einsiedel, August-Bebel-Platz",454081.0,REG_269649,50.767162,12.974116,,
"Einsiedel, Bahnhof",,REG_290138,50.773712,12.971556,1.0,
"Einsiedel, Bahnhof",290138.0,REG_488212,50.772717,12.97338,,
"Einsiedel, Bahnhof",290138.0,REG_59565,50.772835,12.972867,,
"Einsiedel, Brauerei",,REG_355501,50.76518,12.974709,1.0,
"Einsiedel, Brauerei",355501.0,REG_498901,50.765312,12.975482,,
"Einsiedel, Gymnasium",,REG_58028,50.782066,12.972876,1.0,
"Einsiedel, Gymnasium",58028.0,REG_282675,50.7801,12.971547,,
Einsiedlerhof,100599.0,REG_386643,49.431004,7.662216,,
"Einsiedlerhof, Bahnhof",,REG_100599,49.430912,7.66192,1.0,
Einöd (Saar),,REG_661550,49.267155,7.320953,1.0,
Einöd(Saar),661550.0,REG_13350,49.267178,7.320773,,1
Eisenach Opelwerke,,REG_180292,50.97933,10.283494,1.0,
Eisenach Opelwerke Hp,180292.0,REG_419198,50.979336,10.283491,,
Eisenach West,,REG_239487,50.9789,10.30474,1.0,
Eisenach West,239487.0,REG_94152,50.9789,10.30474,,
Eisenbach-Matzenbach,,REG_445234,49.494534,7.456125,1.0,
"Eisenberg (Pfalz), Bahnhof",,REG_386426,49.554455,8.070375,1.0,
Eisenberg(Pfalz),386426.0,REG_309153,49.55448,8.070582,,
Eisenhüttenstadt,112196.0,REG_1514,52.148556,14.658512,,2
Eisenhüttenstadt,112196.0,REG_273694,52.148563,14.658408,,1
"Eisenhüttenstadt, Bahnhof",,REG_112196,52.147804,14.658326,1.0,
Eisenärzt,,REG_218699,47.79627,12.638308,1.0,
Eisenärzt,218699.0,REG_284600,47.796272,12.638301,,
Eiserfeld Bf,,REG_540338,50.847298,7.987074,1.0,
Eiserfeld(Sieg),540338.0,REG_71370,50.847298,7.987071,,
Eisfeld,,REG_98096,50.417747,10.904517,1.0,
Eisfeld,98096.0,REG_651578,50.417793,10.904637,,
Eisfelder Talmühle,,REG_185339,51.62041,10.812951,1.0,
Eisfelder Talmühle,185339.0,REG_487608,51.620407,10.812956,,
Eislingen (F),,REG_673350,48.696644,9.704707,1.0,
Eislingen(Fils),673350.0,REG_637290,48.696594,9.704812,,
Eitensheim,,REG_384300,48.815975,11.319258,1.0,
Eitensheim,384300.0,REG_419890,48.81598,11.319259,,
Eitorf,312698.0,REG_223751,50.77362,7.447326,,
Eitorf Bf,,REG_312698,50.77362,7.447321,1.0,
Eitorf Merten Bf,,REG_427578,50.770477,7.385652,1.0,
Elend,,REG_431011,51.74592,10.689779,1.0,
Elend,431011.0,REG_276269,51.74597,10.690129,,
Elend Ab_So 001 P1,,REG_576535,51.71691,10.67827,1.0,
Elend Ab_So 001 P1,576535.0,REG_82305,51.71691,10.67827,,
Elend Ab_So 002 P2,,REG_452622,51.7166,10.68114,1.0,
Elend Ab_So 002 P2,452622.0,REG_443156,51.7166,10.68114,,
Elend Ab_So 003 P3,,REG_338122,51.71477,10.68572,1.0,
Elend Ab_So 003 P3,338122.0,REG_543848,51.71477,10.68572,,
Elend Ab_So 004 P4,,REG_602300,51.71111,10.68864,1.0,
Elend Ab_So 004 P4,602300.0,REG_88845,51.71111,10.68864,,
Elend Ab_So 005 P5,,REG_75503,51.709,10.68786,1.0,
Elend Ab_So 005 P5,75503.0,REG_501070,51.709,10.68786,,
Elend Ab_So 006 P6,,REG_665139,51.70708,10.68904,1.0,
Elend Ab_So 006 P6,665139.0,REG_3104,51.70708,10.68904,,
Elend Ab_So 007 P7,,REG_477799,51.70495,10.68784,1.0,
Elend Ab_So 007 P7,477799.0,REG_61738,51.70495,10.68784,,
Elend Ab_So 008 P8,,REG_624174,51.70314,10.6891,1.0,
Elend Ab_So 008 P8,624174.0,REG_606035,51.70314,10.6891,,
